customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,total_lines,total_quantity,lifetime_revenue,lifetime_cost,lifetime_profit,lifetime_discount,lifetime_shipping,returned_orders,measured_orders,clv_historical_revenue,clv_historical_profit,avg_order_value,avg_order_profit,profit_margin_pct,days_since_last_purchase,tenure_days_observed,is_repeat_customer,return_rate_pct,avg_days_between_orders,cohort_month,r_score,f_score,m_score,rfm_cell,rfm_sum,fm_score,days_since_first_purchase,segment,segment_action,label_caveat
LOGAN_HAUSHALTER,Consumer,APAC,United States,2011-03-01,2014-10-17,37,72,233,17292.2398,15772.7088,1519.5309999999995,4188.1302000000005,2268.486,3,29,17292.2398,1519.5309999999995,467.3578324324324,41.06840540540539,8.787357899119579,75,1326,1,10.344827586206897,36.833333333333336,2011-03,1,4,4,144,9,4.0,1401,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
LORI_OLSON,Corporate,EU,United States,2011-02-02,2014-12-29,35,69,232,13537.5086,11748.7888,1788.7198,2976.9914,1379.751,2,28,13537.5086,1788.7198,386.7859600000001,51.106280000000005,13.21306492097076,2,1426,1,7.142857142857142,41.94117647058823,2011-02,5,4,2,542,11,3.0,1428,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
LUKE_FOSTER,Consumer,EU,United States,2011-07-26,2014-12-09,27,61,246,13421.2385,17065.586,-3644.347500000001,12246.4515,1340.36,2,22,13421.2385,-3644.347500000001,497.0829074074074,-134.97583333333338,-27.15358571416491,22,1232,1,9.090909090909092,47.38461538461539,2011-07,2,1,2,212,5,1.5,1254,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
LUKE_SCHMIDT,Corporate,APAC,United States,2011-01-31,2014-12-16,28,58,208,15599.39722,13945.429,1653.9682200000002,2279.48278,1595.204,2,24,15599.39722,1653.9682200000002,557.1213292857143,59.07029357142858,10.602770072932346,15,1415,1,8.333333333333332,52.407407407407405,2011-01,3,2,3,323,8,2.5,1430,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
LUKE_WEISS,Consumer,APAC,United States,2011-01-25,2014-12-10,29,53,193,12051.50544,11202.1229,849.3825400000002,2105.46456,1211.316,0,24,12051.50544,849.3825400000002,415.5691531034483,29.28905310344828,7.04793724094274,21,1415,1,0.0,50.535714285714285,2011-01,3,2,2,322,7,2.0,1436,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
LYCORIS_SAUNDERS,Consumer,APAC,Australia,2011-01-07,2014-12-27,34,79,223,11741.51948,10364.1148,1377.40468,2694.72052,1278.228,2,24,11741.51948,1377.40468,345.3388082352941,40.51190235294118,11.73105987130722,4,1450,1,8.333333333333332,43.93939393939394,2011-01,5,4,2,542,11,3.0,1454,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
LYNN_SMITH,Consumer,LATAM,United States,2011-04-01,2014-11-27,30,54,201,11712.139,10214.0076,1498.1313999999998,2947.351,1483.737,0,24,11712.139,1498.1313999999998,390.4046333333334,49.93771333333333,12.791270663710527,34,1336,1,0.0,46.06896551724138,2011-04,2,2,2,222,6,2.0,1370,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
MAGDELENE_MORSE,Consumer,APAC,United States,2011-01-02,2014-12-27,31,66,225,21224.07612,16843.351,4380.72512,1030.7138799999998,2924.644,3,26,21224.07612,4380.72512,684.6476167741936,141.31371354838708,20.64035718318937,4,1455,1,11.538461538461538,48.5,2011-01,5,3,5,535,13,4.0,1459,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
MARC_CRIER,Consumer,APAC,United States,2011-06-10,2014-11-17,39,69,212,15981.0925,13867.6106,2113.4819,2028.5175,1801.718,4,34,15981.0925,2113.4819,409.7716025641026,54.191843589743584,13.224889975450674,44,1256,1,11.76470588235294,33.05263157894737,2011-06,1,5,3,153,9,4.0,1300,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
MARC_HARRIGAN,Home Office,EU,United States,2011-01-22,2014-11-24,28,64,255,15404.03666,13088.0238,2316.01286,1596.44334,1633.773,2,25,15404.03666,2316.01286,550.1441664285715,82.714745,15.035103532400967,37,1402,1,8.0,51.92592592592592,2011-01,1,2,3,123,6,2.5,1439,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
MARIA_BERTELSON,Consumer,EU,United States,2011-08-08,2014-12-30,35,60,208,21603.93432,16981.587,4622.34732,2679.66568,1912.666,1,27,21603.93432,4622.34732,617.2552662857142,132.06706628571428,21.39585897426483,1,1240,1,3.7037037037037033,36.47058823529412,2011-08,5,4,5,545,14,4.5,1241,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
MARIA_ETEZADI,Home Office,EU,United States,2011-01-07,2014-12-26,40,84,296,26247.217,22828.6585,3418.558499999999,3993.943,2840.242,1,30,26247.217,3418.558499999999,656.180425,85.46396249999998,13.024460840934104,5,1449,1,3.333333333333333,37.15384615384615,2011-01,4,5,5,455,14,5.0,1454,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
MARIA_ZETTNER,Home Office,LATAM,United States,2011-04-15,2014-12-10,31,53,179,17958.1603,15703.6569,2254.5034,2773.0497,2389.827,1,26,17958.1603,2254.5034,579.2954935483871,72.72591612903226,12.554200220609458,21,1335,1,3.8461538461538463,44.5,2011-04,3,3,4,334,10,3.5,1356,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
MARIBETH_DONA,Consumer,LATAM,Mexico,2011-05-31,2014-12-05,36,70,252,17829.52532,16598.892,1230.63332,2611.32468,1604.228,1,30,17829.52532,1230.63332,495.26459222222223,34.18425888888889,6.902221443997479,26,1284,1,3.333333333333333,36.68571428571428,2011-05,2,4,4,244,10,4.0,1310,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
MARIBETH_SCHNELLING,Consumer,LATAM,United States,2011-01-07,2014-12-26,39,79,280,21682.5467,18153.2045,3529.3422,3017.7433,1967.411,1,34,21682.5467,3529.3422,555.9627358974359,90.49595384615384,16.27734162795554,5,1449,1,2.941176470588235,38.13157894736842,2011-01,4,5,5,455,14,5.0,1454,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.
MARIBETH_YEDWAB,Corporate,EU,United States,2011-05-05,2014-12-02,32,56,207,16469.7212,12910.2139,3559.5073,2978.1988,1686.292,3,28,16469.7212,3559.5073,514.6787875,111.234603125,21.61243203072557,29,1307,1,10.714285714285714,42.16129032258065,2011-05,2,3,4,234,9,3.5,1336,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
MARINA_LICHTENSTEIN,Corporate,US,United States,2011-02-15,2014-12-31,32,57,205,15556.47948,14272.2468,1284.23268,1554.7405199999998,1180.486,2,25,15556.47948,1284.23268,486.13998375,40.13227125,8.255291190086151,0,1415,1,8.0,45.64516129032258,2011-02,5,3,3,533,11,3.0,1415,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
MARIS_LAWARE,Consumer,APAC,United States,2011-11-01,2014-11-28,33,60,193,15174.8383,14020.695500000002,1154.1428,2814.1717,1805.138,3,30,15174.8383,1154.1428,459.84358484848485,34.97402424242424,7.605634914739093,33,1123,1,10.0,35.09375,2011-11,2,3,3,233,8,3.0,1156,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
MARK_COUSINS,Corporate,LATAM,United States,2011-03-21,2014-12-08,35,74,268,16545.25618,13693.9977,2851.25848,4620.43382,1446.506,1,30,16545.25618,2851.25848,472.72160514285713,81.464528,17.233087532646472,23,1358,1,3.333333333333333,39.94117647058823,2011-03,2,4,4,244,10,4.0,1381,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
MARK_HABERLIN,Corporate,APAC,China,2011-02-05,2014-12-23,33,73,216,11302.8258,9750.8174,1552.0084,871.5042,1101.001,3,25,11302.8258,1552.0084,342.5098727272727,47.03055757575758,13.731153850039874,8,1417,1,12.0,44.28125,2011-02,4,3,1,431,8,2.0,1425,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
MARK_HAMILTON,Consumer,EU,United States,2011-03-11,2014-11-07,37,64,203,14721.64572,14194.5987,527.0470200000001,3550.96428,1476.287,1,27,14721.64572,527.0470200000001,397.8823167567568,14.244514054054056,3.580082213797494,54,1337,1,3.7037037037037033,37.138888888888886,2011-03,1,4,3,143,8,3.5,1391,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
MARK_PACKER,Home Office,LATAM,United States,2011-03-30,2014-12-26,30,52,214,12986.912800000002,10813.934700000002,2172.9781,1686.9372,1761.194,2,28,12986.912800000002,2172.9781,432.8970933333334,72.43260333333333,16.732060447807115,5,1367,1,7.142857142857142,47.13793103448276,2011-03,4,2,2,422,8,2.0,1372,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
MARK_VAN_HUFF,Consumer,EU,United States,2011-01-21,2014-12-15,32,57,181,11515.9033,9705.2642,1810.6391,1675.7967,1654.52,3,27,11515.9033,1810.6391,359.871978125,56.582471875,15.722944634312794,16,1424,1,11.11111111111111,45.935483870967744,2011-01,3,3,1,331,7,2.0,1440,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.
MARYBETH_SKACH,Consumer,LATAM,Australia,2011-06-24,2014-12-16,33,63,187,14791.84836,12804.4692,1987.3791600000004,3442.54164,1469.958,1,25,14791.84836,1987.3791600000004,448.2378290909091,60.22361090909092,13.435637735269484,15,1271,1,4.0,39.71875,2011-06,3,3,3,333,9,3.0,1286,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.
MARY_O_ROURKE,Consumer,LATAM,Brazil,2011-02-10,2014-11-25,29,57,187,11125.2782,10606.2693,519.0088999999999,2803.9418,1257.156,0,24,11125.2782,519.0088999999999,383.6302827586207,17.896858620689652,4.665131879578524,36,1384,1,0.0,49.42857142857143,2011-02,2,2,1,221,5,1.5,1420,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
MARY_ZEWE,Corporate,APAC,United States,2011-03-02,2014-12-08,34,77,269,16577.13784,14694.0957,1883.0421400000005,4515.04216,1906.635,1,25,16577.13784,1883.0421400000005,487.5628776470588,55.38359235294119,11.359271776435929,23,1377,1,4.0,41.72727272727273,2011-03,2,4,4,244,10,4.0,1400,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn."
MATHEW_REESE,Home Office,APAC,Australia,2011-07-28,2014-09-25,29,76,267,21571.9523,17860.721700000002,3711.2306,1197.9677,2448.173,3,23,21571.9523,3711.2306,743.8604241379311,127.97346896551724,17.20396257319742,97,1155,1,13.043478260869565,41.25,2011-07,1,2,5,125,8,3.5,1252,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile."
