customer_key,customer_segment,primary_market,primary_country,first_order_date,last_order_date,order_frequency,lifetime_revenue,lifetime_profit,avg_order_value,profit_margin_pct,cohort_month,is_repeat_customer,avg_days_between_orders,returned_orders,measured_orders,segment,segment_action,label_caveat,r_score,f_score,m_score,rfm_sum,days_since_last_purchase,days_since_first_purchase,customer_name,is_unprofitable,cohort_year,first_order_date_key
LUKE_SCHMIDT,Corporate,APAC,United States,2011-01-31,2014-12-16,28,15599.39722,1653.9682200000002,557.1213292857143,10.602770072932346,2011-01,1,52.407407407407405,2,24,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,3,8,15,1430,Luke Schmidt,0,2011,20110131
LUKE_WEISS,Consumer,APAC,United States,2011-01-25,2014-12-10,29,12051.50544,849.3825400000002,415.5691531034483,7.04793724094274,2011-01,1,50.535714285714285,0,24,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,2,2,7,21,1436,Luke Weiss,0,2011,20110125
LYCORIS_SAUNDERS,Consumer,APAC,Australia,2011-01-07,2014-12-27,34,11741.51948,1377.40468,345.3388082352941,11.73105987130722,2011-01,1,43.93939393939394,2,24,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,4,2,11,4,1454,Lycoris Saunders,0,2011,20110107
LYNN_SMITH,Consumer,LATAM,United States,2011-04-01,2014-11-27,30,11712.139,1498.1313999999998,390.4046333333334,12.791270663710527,2011-04,1,46.06896551724138,0,24,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,2,2,6,34,1370,Lynn Smith,0,2011,20110401
MAGDELENE_MORSE,Consumer,APAC,United States,2011-01-02,2014-12-27,31,21224.07612,4380.72512,684.6476167741936,20.64035718318937,2011-01,1,48.5,3,26,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,3,5,13,4,1459,Magdelene Morse,0,2011,20110102
MARC_CRIER,Consumer,APAC,United States,2011-06-10,2014-11-17,39,15981.0925,2113.4819,409.7716025641026,13.224889975450674,2011-06,1,33.05263157894737,4,34,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,5,3,9,44,1300,Marc Crier,0,2011,20110610
MARC_HARRIGAN,Home Office,EU,United States,2011-01-22,2014-11-24,28,15404.03666,2316.01286,550.1441664285715,15.035103532400967,2011-01,1,51.92592592592592,2,25,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,3,6,37,1439,Marc Harrigan,0,2011,20110122
MARIA_BERTELSON,Consumer,EU,United States,2011-08-08,2014-12-30,35,21603.93432,4622.34732,617.2552662857142,21.39585897426483,2011-08,1,36.47058823529412,1,27,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,5,4,5,14,1,1241,Maria Bertelson,0,2011,20110808
MARIA_ETEZADI,Home Office,EU,United States,2011-01-07,2014-12-26,40,26247.217,3418.558499999999,656.180425,13.024460840934104,2011-01,1,37.15384615384615,1,30,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,5,14,5,1454,Maria Etezadi,0,2011,20110107
MARIA_ZETTNER,Home Office,LATAM,United States,2011-04-15,2014-12-10,31,17958.1603,2254.5034,579.2954935483871,12.554200220609458,2011-04,1,44.5,1,26,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,4,10,21,1356,Maria Zettner,0,2011,20110415
MARIBETH_DONA,Consumer,LATAM,Mexico,2011-05-31,2014-12-05,36,17829.52532,1230.63332,495.26459222222223,6.902221443997479,2011-05,1,36.68571428571428,1,30,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,4,4,10,26,1310,Maribeth Dona,0,2011,20110531
MARIBETH_SCHNELLING,Consumer,LATAM,United States,2011-01-07,2014-12-26,39,21682.5467,3529.3422,555.9627358974359,16.27734162795554,2011-01,1,38.13157894736842,1,34,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,5,14,5,1454,Maribeth Schnelling,0,2011,20110107
MARIBETH_YEDWAB,Corporate,EU,United States,2011-05-05,2014-12-02,32,16469.7212,3559.5073,514.6787875,21.61243203072557,2011-05,1,42.16129032258065,3,28,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,4,9,29,1336,Maribeth Yedwab,0,2011,20110505
MARINA_LICHTENSTEIN,Corporate,US,United States,2011-02-15,2014-12-31,32,15556.47948,1284.23268,486.13998375,8.255291190086151,2011-02,1,45.64516129032258,2,25,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,5,3,3,11,0,1415,Marina Lichtenstein,0,2011,20110215
MARIS_LAWARE,Consumer,APAC,United States,2011-11-01,2014-11-28,33,15174.8383,1154.1428,459.84358484848485,7.605634914739093,2011-11,1,35.09375,3,30,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,3,3,8,33,1156,Maris LaWare,0,2011,20111101
MARK_COUSINS,Corporate,LATAM,United States,2011-03-21,2014-12-08,35,16545.25618,2851.25848,472.72160514285713,17.233087532646472,2011-03,1,39.94117647058823,1,30,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,4,4,10,23,1381,Mark Cousins,0,2011,20110321
MARK_HABERLIN,Corporate,APAC,China,2011-02-05,2014-12-23,33,11302.8258,1552.0084,342.5098727272727,13.731153850039874,2011-02,1,44.28125,3,25,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,3,1,8,8,1425,Mark Haberlin,0,2011,20110205
MARK_HAMILTON,Consumer,EU,United States,2011-03-11,2014-11-07,37,14721.64572,527.0470200000001,397.8823167567568,3.580082213797494,2011-03,1,37.138888888888886,1,27,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,4,3,8,54,1391,Mark Hamilton,0,2011,20110311
MARK_PACKER,Home Office,LATAM,United States,2011-03-30,2014-12-26,30,12986.912800000002,2172.9781,432.8970933333334,16.732060447807115,2011-03,1,47.13793103448276,2,28,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,4,2,2,8,5,1372,Mark Packer,0,2011,20110330
MARK_VAN_HUFF,Consumer,EU,United States,2011-01-21,2014-12-15,32,11515.9033,1810.6391,359.871978125,15.722944634312794,2011-01,1,45.935483870967744,3,27,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,3,1,7,16,1440,Mark Van Huff,0,2011,20110121
MARYBETH_SKACH,Consumer,LATAM,Australia,2011-06-24,2014-12-16,33,14791.84836,1987.3791600000004,448.2378290909091,13.435637735269484,2011-06,1,39.71875,1,25,Loyal Customers,Grow basket size. Consistent buyers with room to move up. Cross-sell adjacent sub-categories and bundle the low-margin items they already buy.,Relative label: upper-middle recency and value within this panel.,3,3,3,9,15,1286,MaryBeth Skach,0,2011,20110624
MARY_O_ROURKE,Consumer,LATAM,Brazil,2011-02-10,2014-11-25,29,11125.2782,519.0088999999999,383.6302827586207,4.665131879578524,2011-02,1,49.42857142857143,0,24,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,2,1,5,36,1420,Mary O'Rourke,0,2011,20110210
MARY_ZEWE,Corporate,APAC,United States,2011-03-02,2014-12-08,34,16577.13784,1883.0421400000005,487.5628776470588,11.359271776435929,2011-03,1,41.72727272727273,1,25,At Risk,"Reactivate now. Previously valuable, engagement slipping. Time-boxed win-back offer plus a service check - review whether returns or late shipments preceded the drop-off.","Relative label. Median dormancy is only ~28 days; this is the second-lowest recency quintile of a highly active panel, NOT evidence of churn.",2,4,4,10,23,1400,Mary Zewe,0,2011,20110302
MATHEW_REESE,Home Office,APAC,Australia,2011-07-28,2014-09-25,29,21571.9523,3711.2306,743.8604241379311,17.20396257319742,2011-07,1,41.25,3,23,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,5,8,97,1252,Mathew Reese,0,2011,20110728
MATTHEW_CLASEN,Corporate,LATAM,Mexico,2011-03-25,2014-12-26,38,21808.7967,3643.2892,573.9157026315789,16.705594765803838,2011-03,1,37.08108108108108,3,34,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,5,14,5,1377,Matthew Clasen,0,2011,20110325
MATTHEW_GRINSTEIN,Home Office,US,United States,2011-08-09,2014-12-12,22,13018.97968,2205.32168,591.7718036363636,16.939281988340888,2011-08,1,58.142857142857146,1,21,Potential Loyalists,Convert to loyal. Recently active but spending below their cohort. Targeted category offers and a second-order incentive are justified here.,Relative label: recent but below-panel-average value. Not 'new' - see New Customers.,3,1,2,6,19,1240,Matthew Grinstein,0,2011,20110809
MATT_ABELMAN,Home Office,US,United States,2011-01-19,2014-10-28,28,12441.95788,519.90348,444.3556385714286,4.178630767073453,2011-01,1,51.03703703703704,1,24,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,2,5,64,1442,Matt Abelman,0,2011,20110119
MATT_COLLINS,Consumer,LATAM,United States,2011-08-15,2014-12-22,41,17900.84106,1749.34736,436.6058795121951,9.772431106094633,2011-08,1,30.625,0,33,Champions,Protect. Highest value and most recently active. Give early access to new ranges and priority fulfilment; do NOT spend discount here - they already buy at the best margins.,Relative label: top recency and value quintiles within this 795-customer panel.,4,5,4,13,9,1234,Matt Collins,0,2011,20110815
MATT_COLLISTER,Corporate,LATAM,United States,2011-04-27,2014-11-10,28,11672.90168,1907.18878,416.8893457142857,16.33860056636749,2011-04,1,47.888888888888886,2,25,Lost Customers,Reactivate cheaply or release. Longest dormancy in the panel. Use low-cost channels only; do not fund deep discounts to chase them.,"Relative label, and the most easily misread. Dormancy runs 36-428 days with a median near 49 - only 1 customer in the whole panel exceeds 180 days. These customers are not lost in any real sense; they are simply the least recent quintile.",1,2,2,5,51,1344,Matt Collister,0,2011,20110427
